timestamp,route_id,trip_id,stop_id,scheduled_departure,actual_departure,mode
2025-09-01 11:14:33,38U,27653650U,2707,2025-09-01 11:14:33,2025-09-01 11:21:07.877923338,bus
2025-09-01 11:14:40,5U,27647108U,2556,2025-09-01 11:14:40,2025-09-01 11:17:39.149130292,bus
2025-09-01 11:14:50,36NU,27653573U,2204,2025-09-01 11:14:50,2025-09-01 11:18:24.287363732,bus
2025-09-01 11:14:53,64U,27562946U,2483,2025-09-01 11:14:53,2025-09-01 11:13:41.384492834,bus
2025-09-01 11:15:00,9U,27650711U,3783,2025-09-01 11:15:00,2025-09-01 11:19:00.813602796,tram
2025-09-01 11:15:01,27U,27566881U,2606,2025-09-01 11:15:01,2025-09-01 11:14:30.741683278,bus
2025-09-01 11:15:05,59U,27655136U,801,2025-09-01 11:15:05,2025-09-01 11:20:24.035988854,bus
2025-09-01 11:15:08,8U,27656730U,664,2025-09-01 11:15:08,2025-09-01 11:20:23.342938129,bus
2025-09-01 11:15:11,61U,27639218U,3022,2025-09-01 11:15:11,2025-09-01 11:17:32.792384918,bus
2025-09-01 11:15:18,76U,27554997U,1055,2025-09-01 11:15:18,2025-09-01 11:16:12.638949096,bus
2025-09-01 11:15:21,56U,27638525U,636,2025-09-01 11:15:21,2025-09-01 11:18:08.612962686,bus
2025-09-01 11:15:24,62U,27639376U,3513,2025-09-01 11:15:24,2025-09-01 11:14:48.981548640,bus
2025-09-01 11:15:44,4NU,27646230U,304,2025-09-01 11:15:44,2025-09-01 11:18:49.611399866,bus
2025-09-01 11:15:50,34U,27576489U,3741,2025-09-01 11:15:50,2025-09-01 11:17:37.068834752,bus
2025-09-01 11:15:55,72U,27656325U,3014,2025-09-01 11:15:55,2025-09-01 11:18:09.700936078,bus
2025-09-01 11:16:00,43U,27654249U,8022,2025-09-01 11:16:00,2025-09-01 11:15:58.691357016,bus
2025-09-01 11:16:03,9U,27650746U,2214,2025-09-01 11:16:03,2025-09-01 11:16:50.475066126,tram
2025-09-01 11:16:06,59BU,27552892U,784,2025-09-01 11:16:06,2025-09-01 11:18:33.133880784,bus
2025-09-01 11:16:10,6U,27569216U,2765,2025-09-01 11:16:10,2025-09-01 11:14:30.465175162,bus
2025-09-01 11:16:11,59BU,27648189U,343,2025-09-01 11:16:11,2025-09-01 11:15:27.392005310,bus
2025-09-01 11:16:17,46U,27568366U,2826,2025-09-01 11:16:17,2025-09-01 11:19:42.759305786,bus
2025-09-01 11:16:23,48U,27561031U,2109,2025-09-01 11:16:23,2025-09-01 11:16:15.964215050,bus
2025-09-01 11:16:26,SE1U,27631678U,8709,2025-09-01 11:16:26,2025-09-01 11:20:39.927431234,bus
2025-09-01 11:16:31,56U,27647760U,475,2025-09-01 11:16:31,2025-09-01 11:18:34.358616892,bus
2025-09-01 11:16:38,61U,27655386U,3200,2025-09-01 11:16:38,2025-09-01 11:23:44.322928634,bus
2025-09-01 11:16:41,41U,27636814U,1730,2025-09-01 11:16:41,2025-09-01 11:20:52.866871562,bus
2025-09-01 11:16:41,54U,27568828U,1679,2025-09-01 11:16:41,2025-09-01 11:19:02.586838514,bus
2025-09-01 11:16:41,55U,27561669U,566,2025-09-01 11:16:41,2025-09-01 11:33:17.018929202,bus
2025-09-01 11:16:41,75U,27563987U,2287,2025-09-01 11:16:41,2025-09-01 11:20:16.339558652,bus
2025-09-01 11:16:43,32U,27549418U,622,2025-09-01 11:16:43,2025-09-01 11:19:33.956550382,bus
2025-09-01 11:16:48,44U,27637171U,1508,2025-09-01 11:16:48,2025-09-01 11:22:13.131369576,bus
2025-09-01 11:16:55,10U,27546298U,2832,2025-09-01 11:16:55,2025-09-01 11:24:42.969311758,tram
2025-09-01 11:16:55,1511E,1965560E,7001,2025-09-01 11:16:55,2025-09-01 11:18:18.204093802,bus
2025-09-01 11:16:59,1432E,1967540E,7788,2025-09-01 11:16:59,2025-09-01 11:18:32.035429874,bus
2025-09-01 11:17:00,14U,27547434U,3755,2025-09-01 11:17:00,2025-09-01 11:21:50.340037086,bus
2025-09-01 11:17:00,15U,27547594U,3185,2025-09-01 11:17:00,2025-09-01 11:19:31.676495856,tram
2025-09-01 11:17:00,36U,27571282U,3801,2025-09-01 11:17:00,2025-09-01 11:14:00.000000000,bus
2025-09-01 11:17:00,3U,27644732U,885,2025-09-01 11:17:00,2025-09-01 11:17:58.115541624,tram
2025-09-01 11:17:00,56U,27569022U,3025,2025-09-01 11:17:00,2025-09-01 11:19:19.060064640,bus
2025-09-01 11:17:00,8U,27650377U,3540,2025-09-01 11:17:00,2025-09-01 11:16:43.385853673,bus
2025-09-01 11:17:00,9U,27641722U,2620,2025-09-01 11:17:00,2025-09-01 11:15:45.391931376,tram
2025-09-01 11:17:00,METROU,24516930U,3640,2025-09-01 11:17:00,2025-09-01 11:17:15.885104813,metro
2025-09-01 11:17:13,42U,27560510U,3389,2025-09-01 11:17:13,2025-09-01 11:21:14.147788582,bus
2025-09-01 11:17:13,6U,27648286U,1434,2025-09-01 11:17:13,2025-09-01 11:17:02.565038464,bus
2025-09-01 11:17:15,36U,27645551U,3797,2025-09-01 11:17:15,2025-09-01 11:17:05.223711984,bus
2025-09-01 11:17:15,65U,27649025U,1270,2025-09-01 11:17:15,2025-09-01 11:24:22.382346576,bus
2025-09-01 11:17:21,39U,27658743U,2299,2025-09-01 11:17:21,2025-09-01 11:17:35.442384684,bus
2025-09-01 11:17:28,71U,27640381U,1244,2025-09-01 11:17:28,2025-09-01 11:19:29.772235846,bus
2025-09-01 11:17:37,34U,27645175U,214,2025-09-01 11:17:37,2025-09-01 11:17:08.910111406,bus
2025-09-01 11:17:39,3U,27635109U,1042,2025-09-01 11:17:39,2025-09-01 11:24:50.271953970,tram
2025-09-01 11:17:43,44U,27551140U,2720,2025-09-01 11:17:43,2025-09-01 11:19:39.672198016,bus
2025-09-01 11:17:43,77U,27555079U,1457,2025-09-01 11:17:43,2025-09-01 11:22:46.900576906,bus
2025-09-01 11:17:43,77U,27641059U,1457,2025-09-01 11:17:43,2025-09-01 11:22:33.112598590,bus
2025-09-01 11:17:53,64U,27562922U,2852,2025-09-01 11:17:53,2025-09-01 11:20:31.546612586,bus
2025-09-01 11:17:53,67U,27657809U,1136,2025-09-01 11:17:53,2025-09-01 11:19:11.291778908,bus
2025-09-01 11:17:55,11U,27642827U,1464,2025-09-01 11:17:55,2025-09-01 11:15:58.922909386,bus
2025-09-01 11:17:59,66U,27649160U,271,2025-09-01 11:17:59,2025-09-01 11:15:48.390962522,bus
2025-09-01 11:18:00,4NU,27636518U,1380,2025-09-01 11:18:00,2025-09-01 11:15:03.524549376,bus
2025-09-01 11:18:00,81U,27564539U,414,2025-09-01 11:18:00,2025-09-01 11:21:20.599222122,bus
2025-09-01 11:18:09,16CSU,27629735U,3421,2025-09-01 11:18:09,2025-09-01 11:25:46.219475310,tram
2025-09-01 11:18:15,20U,27634747U,2786,2025-09-01 11:18:15,2025-09-01 11:18:42.552635124,bus
2025-09-01 11:18:19,72U,27649787U,1294,2025-09-01 11:18:19,2025-09-01 11:17:57.323282872,bus
2025-09-01 11:18:22,10NU,27626646U,2968,2025-09-01 11:18:22,2025-09-01 11:17:06.372216755,bus
2025-09-01 11:18:23,3107E,1964845E,389,2025-09-01 11:18:23,2025-09-01 11:21:07.997851724,bus
2025-09-01 11:18:25,74U,27656400U,1830,2025-09-01 11:18:25,2025-09-01 11:23:09.665306386,bus
2025-09-01 11:18:31,44U,27560710U,2383,2025-09-01 11:18:31,2025-09-01 11:19:00.762485620,bus
2025-09-01 11:18:32,26U,27548785U,1945,2025-09-01 11:18:32,2025-09-01 11:17:21.835281920,bus
2025-09-01 11:18:33,71U,27576591U,1245,2025-09-01 11:18:33,2025-09-01 11:21:23.023003062,bus
2025-09-01 11:18:44,36NU,27658252U,1982,2025-09-01 11:18:44,2025-09-01 11:21:07.903794296,bus
2025-09-01 11:18:50,11U,27642827U,1438,2025-09-01 11:18:50,2025-09-01 11:17:00.648451178,bus
2025-09-01 11:18:50,59U,27569149U,782,2025-09-01 11:18:50,2025-09-01 11:22:11.538480920,bus
2025-09-01 11:18:54,55U,27630995U,2427,2025-09-01 11:18:54,2025-09-01 11:21:50.304384756,bus
2025-09-01 11:18:56,58BU,27569088U,748,2025-09-01 11:18:56,2025-09-01 11:18:05.502013328,bus
2025-09-01 11:18:58,62U,27553490U,930,2025-09-01 11:18:58,2025-09-01 11:25:30.378750700,bus
2025-09-01 11:19:00,36U,27657027U,3802,2025-09-01 11:19:00,2025-09-01 11:22:42.630575568,bus
2025-09-01 11:19:00,42U,27636939U,3694,2025-09-01 11:19:00,2025-09-01 11:20:54.583413150,bus
2025-09-01 11:19:01,ST1U,27631841U,2413,2025-09-01 11:19:01,2025-09-01 11:20:09.304790788,bus
2025-09-01 11:19:02,70U,27563559U,912,2025-09-01 11:19:02,2025-09-01 11:28:15.053138654,bus
2025-09-01 11:19:04,55U,27568896U,3504,2025-09-01 11:19:04,2025-09-01 11:23:37.911233169,bus
2025-09-01 11:19:07,76U,27650120U,1734,2025-09-01 11:19:07,2025-09-01 11:20:07.599411604,bus
2025-09-01 11:19:13,9U,27564734U,2750,2025-09-01 11:19:13,2025-09-01 11:23:23.671545646,tram
2025-09-01 11:19:14,17BU,27595615U,3514,2025-09-01 11:19:14,2025-09-01 11:22:25.099125404,bus
2025-09-01 11:19:20,27U,27634902U,712,2025-09-01 11:19:20,2025-09-01 11:22:02.314690364,bus
2025-09-01 11:19:25,4NU,27646257U,315,2025-09-01 11:19:25,2025-09-01 11:22:49.039430698,bus
2025-09-01 11:19:26,61U,27569394U,1037,2025-09-01 11:19:26,2025-09-01 11:19:33.042629138,bus
2025-09-01 11:19:28,18U,27548341U,125,2025-09-01 11:19:28,2025-09-01 11:25:43.889699284,bus
2025-09-01 11:19:30,75U,27640844U,1417,2025-09-01 11:19:30,2025-09-01 11:20:19.807850028,bus
2025-09-01 11:19:36,76U,27650108U,1498,2025-09-01 11:19:36,2025-09-01 11:20:55.329123714,bus
2025-09-01 11:19:42,33U,27575754U,2843,2025-09-01 11:19:42,2025-09-01 11:23:41.471594838,bus
2025-09-01 11:19:50,44U,27637109U,2392,2025-09-01 11:19:50,2025-09-01 11:36:59.235475940,bus
2025-09-01 11:19:57,58BU,27562004U,2829,2025-09-01 11:19:57,2025-09-01 11:18:07.032402864,bus
2025-09-01 11:20:00,30U,27653161U,898,2025-09-01 11:20:00,2025-09-01 11:18:44.401826611,bus
2025-09-01 11:20:00,68U,27563459U,1198,2025-09-01 11:20:00,2025-09-01 11:21:53.590408686,bus
2025-09-01 11:20:00,72U,27656325U,2827,2025-09-01 11:20:00,2025-09-01 11:25:57.801047490,bus
2025-09-01 11:20:07,12U,27632921U,11,2025-09-01 11:20:07,2025-09-01 11:21:25.604154490,bus
2025-09-01 11:20:09,32U,27644996U,2292,2025-09-01 11:20:09,2025-09-01 11:21:42.606712355,bus
2025-09-01 11:20:09,36NU,27658160U,1994,2025-09-01 11:20:09,2025-09-01 11:27:03.846395328,bus
2025-09-01 11:20:16,43U,27551001U,41,2025-09-01 11:20:16,2025-09-01 11:19:30.099455914,bus
2025-09-01 11:20:38,36NU,27658252U,1984,2025-09-01 11:20:38,2025-09-01 11:24:31.017149270,bus
2025-09-01 11:20:43,15U,27557415U,3369,2025-09-01 11:20:43,2025-09-01 11:24:21.189674932,tram
2025-09-01 11:20:47,18U,27548398U,3413,2025-09-01 11:20:47,2025-09-01 11:21:55.836813560,bus
2025-09-01 11:20:49,32U,27644956U,150,2025-09-01 11:20:49,2025-09-01 11:21:39.289059394,bus
2025-09-01 11:20:57,51U,27638014U,249,2025-09-01 11:20:57,2025-09-01 11:23:40.229013870,bus
2025-09-01 11:20:58,14U,27547428U,3751,2025-09-01 11:20:58,2025-09-01 11:22:03.299193670,bus
2025-09-01 11:21:00,18U,27644035U,1457,2025-09-01 11:21:00,2025-09-01 11:21:44.392037592,bus
2025-09-01 11:21:00,45U,27560730U,2236,2025-09-01 11:21:00,2025-09-01 11:24:23.056529070,bus
2025-09-01 11:21:00,62U,27639403U,3506,2025-09-01 11:21:00,2025-09-01 11:21:23.144807508,bus
2025-09-01 11:21:00,METROU,22853123U,3626,2025-09-01 11:21:00,2025-09-01 11:28:09.410310432,metro
2025-09-01 11:21:07,63BU,27639651U,98,2025-09-01 11:21:07,2025-09-01 11:19:51.812384590,bus
2025-09-01 11:21:13,4U,27645831U,1954,2025-09-01 11:21:13,2025-09-01 11:25:38.621772502,tram
2025-09-01 11:21:20,3U,27549107U,2624,2025-09-01 11:21:20,2025-09-01 11:22:56.816893328,tram
2025-09-01 11:21:35,8U,27641276U,3534,2025-09-01 11:21:35,2025-09-01 11:27:50.762871217,bus
2025-09-01 11:21:44,35U,27549817U,3722,2025-09-01 11:21:44,2025-09-01 11:21:31.934398028,bus
2025-09-01 11:21:51,63U,27553567U,2550,2025-09-01 11:21:51,2025-09-01 11:26:34.877201406,bus
2025-09-01 11:21:52,4U,27612447U,1606,2025-09-01 11:21:52,2025-09-01 11:26:41.078609524,tram
2025-09-01 11:21:54,81U,27650529U,3738,2025-09-01 11:21:54,2025-09-01 11:18:54.000000000,bus
2025-09-01 11:22:00,10U,27632323U,3629,2025-09-01 11:22:00,2025-09-01 11:23:06.286165374,tram
2025-09-01 11:22:00,10U,27632399U,3785,2025-09-01 11:22:00,2025-09-01 11:24:27.788281650,tram
2025-09-01 11:22:00,2014E,1965031E,5043,2025-09-01 11:22:00,2025-09-01 11:25:20.935883928,bus
2025-09-01 11:22:00,41U,27568037U,1798,2025-09-01 11:22:00,2025-09-01 11:23:50.370358494,bus
2025-09-01 11:22:00,4U,27645886U,1687,2025-09-01 11:22:00,2025-09-01 11:26:20.588116188,tram
2025-09-01 11:22:04,55U,27647680U,552,2025-09-01 11:22:04,2025-09-01 11:27:42.887845480,bus
2025-09-01 11:22:06,33U,27575784U,3663,2025-09-01 11:22:06,2025-09-01 11:24:18.789973470,bus
2025-09-01 11:22:15,55U,27568896U,3512,2025-09-01 11:22:15,2025-09-01 11:21:27.210845814,bus
2025-09-01 11:22:20,60U,27648351U,820,2025-09-01 11:22:20,2025-09-01 11:23:23.199746324,bus
2025-09-01 11:22:36,17U,27616484U,3466,2025-09-01 11:22:36,2025-09-01 11:26:06.228420090,bus
2025-09-01 11:22:37,44U,27654257U,1867,2025-09-01 11:22:37,2025-09-01 11:29:15.588457666,bus
2025-09-01 11:22:38,38U,27567652U,182,2025-09-01 11:22:38,2025-09-01 11:20:53.107541234,bus
2025-09-01 11:22:40,68U,27649449U,1434,2025-09-01 11:22:40,2025-09-01 11:22:04.246165360,bus
2025-09-01 11:22:43,67U,27657645U,1156,2025-09-01 11:22:43,2025-09-01 11:27:18.869142292,bus
2025-09-01 11:22:50,2U,27634511U,219,2025-09-01 11:22:50,2025-09-01 11:27:42.067673258,bus
2025-09-01 11:22:52,75U,27640828U,771,2025-09-01 11:22:52,2025-09-01 11:24:00.208032171,bus
2025-09-01 11:22:55,56U,27647760U,3022,2025-09-01 11:22:55,2025-09-01 11:19:55.000000000,bus
2025-09-01 11:22:58,1432E,1966916E,7973,2025-09-01 11:22:58,2025-09-01 11:25:52.425519082,bus
2025-09-01 11:23:00,47U,27654450U,272,2025-09-01 11:23:00,2025-09-01 11:23:37.718926758,bus
2025-09-01 11:23:00,4NU,27550652U,314,2025-09-01 11:23:00,2025-09-01 11:26:44.644465380,bus
2025-09-01 11:23:00,55U,27654885U,3018,2025-09-01 11:23:00,2025-09-01 11:20:49.429476096,bus
2025-09-01 11:23:00,63U,27553540U,3521,2025-09-01 11:23:00,2025-09-01 11:23:12.026636364,bus
2025-09-01 11:23:00,METROU,22853120U,3638,2025-09-01 11:23:00,2025-09-01 11:26:19.518099174,metro
2025-09-01 11:23:10,41U,27654081U,110,2025-09-01 11:23:10,2025-09-01 11:25:08.133868948,bus
2025-09-01 11:23:12,33U,27635494U,3696,2025-09-01 11:23:12,2025-09-01 11:28:42.214482558,bus
2025-09-01 11:23:18,17U,27634006U,3523,2025-09-01 11:23:18,2025-09-01 11:28:15.956166498,bus
2025-09-01 11:23:20,55U,27654836U,569,2025-09-01 11:23:20,2025-09-01 11:22:33.755799626,bus
2025-09-01 11:23:30,56U,27638496U,3488,2025-09-01 11:23:30,2025-09-01 11:31:06.147118812,bus
2025-09-01 11:23:34,80U,27564491U,3229,2025-09-01 11:23:34,2025-09-01 11:24:15.006880960,bus
2025-09-01 11:23:39,17U,27652356U,3808,2025-09-01 11:23:39,2025-09-01 11:26:01.418865840,bus
2025-09-01 11:23:42,8U,27564406U,660,2025-09-01 11:23:42,2025-09-01 11:27:52.924392558,bus
2025-09-01 11:23:43,40U,27550726U,849,2025-09-01 11:23:43,2025-09-01 11:20:43.000000000,bus
2025-09-01 11:23:50,15U,27633481U,3195,2025-09-01 11:23:50,2025-09-01 11:27:41.786972366,tram
2025-09-01 11:23:51,5U,27647226U,2483,2025-09-01 11:23:51,2025-09-01 11:27:20.784451908,bus
2025-09-01 11:23:53,20U,27566699U,8118,2025-09-01 11:23:53,2025-09-01 11:34:22.891153658,bus
2025-09-01 11:23:53,52U,27647529U,479,2025-09-01 11:23:53,2025-09-01 11:20:53.000000000,bus
2025-09-01 11:23:58,36NU,27559643U,1977,2025-09-01 11:23:58,2025-09-01 11:27:10.319975008,bus
2025-09-01 11:24:00,43U,27560571U,2140,2025-09-01 11:24:00,2025-09-01 11:29:54.120086172,bus
2025-09-01 11:24:00,77U,27564238U,1463,2025-09-01 11:24:00,2025-09-01 11:26:08.180466204,bus
2025-09-01 11:24:00,METROU,22853121U,3635,2025-09-01 11:24:00,2025-09-01 11:24:38.839168014,metro
2025-09-01 11:24:03,8U,27641276U,3541,2025-09-01 11:24:03,2025-09-01 11:24:51.943972350,bus
2025-09-01 11:24:08,73U,27570389U,276,2025-09-01 11:24:08,2025-09-01 11:21:08.000000000,bus
2025-09-01 11:24:25,10NU,27651430U,844,2025-09-01 11:24:25,2025-09-01 11:21:25.000000000,bus
2025-09-01 11:24:28,56U,27552593U,3013,2025-09-01 11:24:28,2025-09-01 11:28:06.067988872,bus
2025-09-01 11:24:36,VE1U,27632012U,1598,2025-09-01 11:24:36,2025-09-01 11:25:06.934290216,bus
2025-09-01 11:24:38,41U,27560386U,98,2025-09-01 11:24:38,2025-09-01 11:23:08.911800116,bus
2025-09-01 11:24:50,45BU,27646713U,2255,2025-09-01 11:24:50,2025-09-01 11:35:38.116495430,bus
2025-09-01 11:24:56,55U,27647703U,3025,2025-09-01 11:24:56,2025-09-01 11:28:34.377721424,bus
2025-09-01 11:25:00,1510E,1965569E,2917,2025-09-01 11:25:00,2025-09-01 11:26:36.193349280,bus
2025-09-01 11:25:00,3133E,1967113E,6899,2025-09-01 11:25:00,2025-09-01 11:37:26.607607170,bus
2025-09-01 11:25:00,36NU,27572072U,2361,2025-09-01 11:25:00,2025-09-01 11:23:51.135431994,bus
2025-09-01 11:25:00,47U,27551494U,8604,2025-09-01 11:25:00,2025-09-01 11:36:40.950337584,bus
2025-09-01 11:25:00,METROU,22853119U,8648,2025-09-01 11:25:00,2025-09-01 11:23:03.989888862,metro
2025-09-01 11:25:00,METROU,24516926U,3626,2025-09-01 11:25:00,2025-09-01 11:27:54.961722306,metro
2025-09-01 11:25:10,41U,27550817U,110,2025-09-01 11:25:10,2025-09-01 11:25:46.451611324,bus
2025-09-01 11:25:12,4U,27645903U,1684,2025-09-01 11:25:12,2025-09-01 11:27:33.640401294,tram
2025-09-01 11:25:23,74U,27554758U,1362,2025-09-01 11:25:23,2025-09-01 11:26:35.284866440,bus
2025-09-01 11:25:27,52U,27659158U,2806,2025-09-01 11:25:27,2025-09-01 11:26:18.460015974,bus
2025-09-01 11:25:27,8U,27641334U,653,2025-09-01 11:25:27,2025-09-01 11:28:15.099040812,bus
2025-09-01 11:25:37,2U,27548656U,186,2025-09-01 11:25:37,2025-09-01 11:25:30.916730860,bus
2025-09-01 11:25:46,132U,27633279U,1927,2025-09-01 11:25:46,2025-09-01 11:26:09.933680932,bus
2025-09-01 11:25:54,47U,27654450U,280,2025-09-01 11:25:54,2025-09-01 11:25:27.345369864,bus
2025-09-01 11:25:56,14U,27547402U,1804,2025-09-01 11:25:56,2025-09-01 11:23:15.422627078,bus
2025-09-01 11:25:58,49U,27551650U,1646,2025-09-01 11:25:58,2025-09-01 11:35:17.077531906,bus
2025-09-01 11:25:59,13U,27557015U,2988,2025-09-01 11:25:59,2025-09-01 11:22:59.000000000,tram
2025-09-01 11:26:00,12U,27651547U,2297,2025-09-01 11:26:00,2025-09-01 11:26:12.065506974,bus
2025-09-01 11:26:00,14U,27643249U,1172,2025-09-01 11:26:00,2025-09-01 11:45:51.678470118,bus
2025-09-01 11:26:00,17BU,27643822U,3526,2025-09-01 11:26:00,2025-09-01 11:28:28.222529118,bus
2025-09-01 11:26:00,55U,27630971U,547,2025-09-01 11:26:00,2025-09-01 11:25:10.453621242,bus
2025-09-01 11:26:00,56U,27654957U,2721,2025-09-01 11:26:00,2025-09-01 11:34:38.868410886,bus
2025-09-01 11:26:00,59BU,27638852U,1666,2025-09-01 11:26:00,2025-09-01 11:28:03.146455122,bus
2025-09-01 11:26:00,76U,27554961U,3663,2025-09-01 11:26:00,2025-09-01 11:23:11.342816970,bus
2025-09-01 11:26:07,56U,27552498U,3207,2025-09-01 11:26:07,2025-09-01 11:30:49.852548604,bus
2025-09-01 11:26:08,2U,27558212U,3825,2025-09-01 11:26:08,2025-09-01 11:27:45.004377242,bus
2025-09-01 11:26:12,1510E,1965569E,155,2025-09-01 11:26:12,2025-09-01 11:30:20.067344148,bus
2025-09-01 11:26:15,36NU,27572294U,1993,2025-09-01 11:26:15,2025-09-01 11:39:00.313034616,bus
2025-09-01 11:26:21,35U,27645389U,30,2025-09-01 11:26:21,2025-09-01 11:35:36.088921152,bus
2025-09-01 11:26:25,3092E,1967444E,8702,2025-09-01 11:26:25,2025-09-01 11:26:14.763665458,bus
2025-09-01 11:26:42,16CDU,27618012U,2972,2025-09-01 11:26:42,2025-09-01 11:27:04.742049888,tram
2025-09-01 11:26:42,67U,27657690U,1038,2025-09-01 11:26:42,2025-09-01 11:32:59.088628199,bus
2025-09-01 11:26:46,14U,27633384U,1815,2025-09-01 11:26:46,2025-09-01 11:33:39.085733386,bus
2025-09-01 11:26:46,67U,27563216U,1149,2025-09-01 11:26:46,2025-09-01 11:30:51.624121234,bus
2025-09-01 11:26:47,61U,27648470U,1675,2025-09-01 11:26:47,2025-09-01 11:23:47.000000000,bus
2025-09-01 11:26:50,5U,27654652U,2109,2025-09-01 11:26:50,2025-09-01 11:32:10.925372156,bus
2025-09-01 11:26:52,59U,27638944U,1672,2025-09-01 11:26:52,2025-09-01 11:26:14.387376214,bus
2025-09-01 11:26:53,67U,27569927U,2812,2025-09-01 11:26:53,2025-09-01 11:32:11.487852266,bus
2025-09-01 11:26:59,67U,27563313U,3570,2025-09-01 11:26:59,2025-09-01 11:27:22.809808256,bus
2025-09-01 11:27:00,17U,27652343U,3504,2025-09-01 11:27:00,2025-09-01 11:29:53.223442920,bus
2025-09-01 11:27:00,66U,27649100U,1124,2025-09-01 11:27:00,2025-09-01 11:28:25.828780038,bus
2025-09-01 11:27:00,METROU,22855003U,3622,2025-09-01 11:27:00,2025-09-01 11:32:19.874085192,metro
2025-09-01 11:27:00,OB1U,27545698U,171,2025-09-01 11:27:00,2025-09-01 11:24:00.000000000,bus
2025-09-01 11:27:03,34U,27576717U,183,2025-09-01 11:27:03,2025-09-01 11:28:57.704815800,bus
2025-09-01 11:27:05,4NU,27567932U,374,2025-09-01 11:27:05,2025-09-01 11:25:15.415464512,bus
2025-09-01 11:27:09,75U,27649995U,1565,2025-09-01 11:27:09,2025-09-01 11:30:09.060800910,bus
2025-09-01 11:27:11,52U,27647485U,2744,2025-09-01 11:27:11,2025-09-01 11:34:32.844652772,bus
2025-09-01 11:27:11,67U,27657799U,58,2025-09-01 11:27:11,2025-09-01 11:24:11.000000000,bus
2025-09-01 11:27:16,49U,27654578U,352,2025-09-01 11:27:16,2025-09-01 11:28:00.189810388,bus
2025-09-01 11:27:29,30U,27653161U,2325,2025-09-01 11:27:29,2025-09-01 11:36:39.571655954,bus
2025-09-01 11:27:33,34U,27576540U,2143,2025-09-01 11:27:33,2025-09-01 11:26:18.336827070,bus
2025-09-01 11:27:38,43U,27560596U,1579,2025-09-01 11:27:38,2025-09-01 11:29:45.562134386,bus
2025-09-01 11:27:52,58U,27638673U,3454,2025-09-01 11:27:52,2025-09-01 11:30:04.848322246,bus
2025-09-01 11:28:00,4NU,27560273U,424,2025-09-01 11:28:00,2025-09-01 11:27:20.767149492,bus
2025-09-01 11:28:05,74U,27554758U,2700,2025-09-01 11:28:05,2025-09-01 11:25:05.000000000,bus
2025-09-01 11:28:06,35NU,27653463U,3760,2025-09-01 11:28:06,2025-09-01 11:29:35.654688000,bus
2025-09-01 11:28:07,18U,27634247U,3550,2025-09-01 11:28:07,2025-09-01 11:30:42.779931586,bus
2025-09-01 11:28:07,80U,27555404U,3232,2025-09-01 11:28:07,2025-09-01 11:34:44.998280866,bus
2025-09-01 11:28:09,4U,27612376U,1680,2025-09-01 11:28:09,2025-09-01 11:25:47.318911818,tram
2025-09-01 11:28:11,68U,27570085U,3172,2025-09-01 11:28:11,2025-09-01 11:28:26.733233018,bus
2025-09-01 11:28:12,72U,27563719U,1613,2025-09-01 11:28:12,2025-09-01 11:25:12.000000000,bus
2025-09-01 11:28:18,74U,27554700U,1764,2025-09-01 11:28:18,2025-09-01 11:30:04.146427482,bus
2025-09-01 11:28:22,34U,27576510U,8376,2025-09-01 11:28:22,2025-09-01 11:29:35.032740232,bus
2025-09-01 11:28:27,16CSU,27629722U,1074,2025-09-01 11:28:27,2025-09-01 11:30:24.862604016,tram
2025-09-01 11:28:28,33U,27635516U,3406,2025-09-01 11:28:28,2025-09-01 11:32:12.189803176,bus
2025-09-01 11:28:30,59U,27638944U,1892,2025-09-01 11:28:30,2025-09-01 11:34:09.467210004,bus
2025-09-01 11:28:43,1CU,27632135U,2034,2025-09-01 11:28:43,2025-09-01 11:29:56.579809708,bus
2025-09-01 11:28:45,30U,27635335U,2070,2025-09-01 11:28:45,2025-09-01 11:31:38.772508914,bus
2025-09-01 11:28:50,14U,27557249U,3038,2025-09-01 11:28:50,2025-09-01 11:31:46.460173256,bus
2025-09-01 11:28:50,33U,27575734U,3679,2025-09-01 11:28:50,2025-09-01 11:27:01.809392378,bus
2025-09-01 11:29:00,42U,27568101U,161,2025-09-01 11:29:00,2025-09-01 11:30:57.378173046,bus
2025-09-01 11:29:08,70U,27563559U,911,2025-09-01 11:29:08,2025-09-01 11:29:11.977722842,bus
2025-09-01 11:29:09,72BU,27563753U,1602,2025-09-01 11:29:09,2025-09-01 11:29:21.968153010,bus
2025-09-01 11:29:15,63BU,27648773U,985,2025-09-01 11:29:15,2025-09-01 11:29:19.664739252,bus
2025-09-01 11:29:17,11U,27651475U,1458,2025-09-01 11:29:17,2025-09-01 11:26:17.000000000,bus
2025-09-01 11:29:21,CP1U,27631555U,2552,2025-09-01 11:29:21,2025-09-01 11:27:45.383627682,bus
2025-09-01 11:29:24,64U,27562862U,574,2025-09-01 11:29:24,2025-09-01 11:28:43.153507392,bus
2025-09-01 11:29:32,14U,27643222U,3035,2025-09-01 11:29:32,2025-09-01 11:30:59.714575526,bus
2025-09-01 11:29:39,36U,27571347U,3795,2025-09-01 11:29:39,2025-09-01 11:33:14.727328272,bus
2025-09-01 11:29:43,8U,27650377U,658,2025-09-01 11:29:43,2025-09-01 11:40:07.102393792,bus
2025-09-01 11:29:52,18U,27634354U,691,2025-09-01 11:29:52,2025-09-01 11:27:10.316294422,bus
